time_min,Output_pct,ScaledInput_degC,degC_per_h,CumulOut_degC
37.93683883333333,40,55.9,73.41201403486465,76.9255271892934
38.020213999999996,40,56.0,72.85514254614539,77.02707541097386
38.10394266666667,40,56.1,73.01333863550815,77.1290541840739
38.18734083333334,40,56.2,73.10798348262894,77.23063041900089
38.27067483333334,40,56.2,73.1426098738497,77.33212850102996
38.35434016666667,40,56.4,73.11629303896896,77.43403013620474
38.43785966666667,40,56.5,72.30804381860182,77.53575415115694
38.521263833333336,40,56.5,72.9953963872905,77.63733769388737
38.604667,40,56.6,72.17296084102084,77.73892001865057
38.68826683333333,40,56.7,72.0765254142056,77.8407418769711
38.77167633333333,40,56.8,71.9191540630481,77.94233191552682
38.85533566666667,40,57.0,71.69804598047543,78.04422624289816
38.93889516666667,40,57.0,71.47571761912668,78.14599897653999
39.022753333333334,40,57.2,72.03508562018344,78.24813547639766
39.106622333333334,40,57.3,72.59460485822991,78.35028517090045
39.1896785,40,57.4,73.1540893026664,78.45144486103116
39.273098833333336,40,57.5,73.7165542396495,78.553048094232
39.35660383333333,40,57.5,72.78192638782934,78.65475444865919
39.44045816666667,40,57.7,73.34380352099302,78.75688627964246
39.524124500000006,40,57.7,73.18895345001097,78.85878913278448
39.60752016666667,40,57.9,73.03406324955607,78.96036232279337
39.69099683333334,40,58.0,72.81889128109759,79.06203416814876
39.774659666666665,40,58.1,72.5357010303556,79.16393275840544
39.85828466666667,40,58.1,72.14567274538106,79.26578526890152
39.941662666666666,40,58.3,72.44170966401175,79.36733694148916
40.0253535,40,58.4,72.0386929457726,79.46926963482859
40.108687,40,58.5,72.97561072778254,79.57076710787403
40.192023,40,58.6,73.78838861538968,79.67226762583756
40.275616666666664,40,58.6,74.5087806582217,79.7740819733601
40.359241,40,58.8,75.1468680570416,79.87593367187802
40.44265849999999,40,58.8,75.1127651073674,79.97753345417166
40.52632216666667,40,59.0,75.58990017461544,80.07943305940105
40.60976216666667,40,59.1,75.41622960522729,80.18106024595762
40.693895833333336,40,59.2,75.76337566707748,80.2835322957901
41.03459733333333,40,59.6,76.07556205021739,80.69849556161705
41.118198500000005,40,59.7,76.35546746832641,80.8003190438939
41.201921,40,59.8,76.53646891531321,80.90229030619592
41.28526299999999,0,60.0,76.66013993179531,80.90229030619592
41.36886483333333,0,60.1,76.75358567428341,80.90229030619592
41.452249,0,60.2,76.81930874336119,80.90229030619592
41.53630016666666,0,60.3,76.86090854098097,80.90229030619592
41.61965433333333,0,60.4,76.14881364390007,80.90229030619592
41.703293333333335,0,60.5,76.04591648971497,80.90229030619592
41.786656666666666,0,60.6,75.0979217208059,80.90229030619592
41.870161833333334,0,60.7,74.78875446292118,80.90229030619592
41.953577833333334,0,60.8,74.39374868980475,80.90229030619592
42.03698816666667,0,60.9,73.88488054599382,80.90229030619592
42.12093466666667,0,61.1,73.2315317288866,80.90229030619592
42.204189166666666,0,61.1,72.51535297054635,80.90229030619592
42.28791583333334,0,61.2,71.01847625504138,80.90229030619592
42.371713666666665,0,61.3,70.30385600423794,80.90229030619592
42.454984,0,61.4,69.6524156719254,80.90229030619592
42.538381333333334,0,61.5,69.0632084371828,80.90229030619592
42.6218215,0,61.6,68.53212405442973,80.90229030619592
42.705568166666666,0,61.7,68.06359482907239,80.90229030619592
42.788934,0,61.8,67.65638258345132,80.90229030619592
42.872643333333336,0,61.9,67.3127893674714,80.90229030619592
42.955979000000006,0,62.0,66.31404245054799,80.90229030619592
